537r-j359 Subway   shape url line name objectid  location map cartography basemap transit transportation train subway travel entrance station

5q5r-bu4w Paratransit Services - Drivers No_Record 

bes4-ca7j all Connection_failed  geographic location map cartography historic landmark preservation preserve conservation conserve interior scenic building district

ubup-4t7j Farmers Market Brooklyn   distribute_health_bucks ebt market_name hours accepts_health_bucks day_s borough stellar street_address  2012 nyc market list dohmh farmers market green food health

hfjr-ingf NYPL Blogs No_Record  library blog entertainment nypl event culture

kn7u-vdxr Hospitals & Clinics, Brooklyn   phone facility_name borough location_1 facility_type  facility facilities health patient healthcare healthcare provider hospital medicare medicaid

fx5y-tna6 Map View   website location_1 type phone_ store  brooklyn fulton street mall business list directory

yafm-8zht SI Properties   num_bld council_district juris cd boro floors rpad_description rpad jurisdiction_description councilmember_name bbl parcel_name agency owned_leased lot prop_depth bld_sqft pr_zone bld_depth parcel_address agreement_lease_out_ prop_sqft waterfront primary_use_text prop_front irreg block bld_front  property finance lease agency city-owned private consumer affairs dcas administrative services

6dv8-fj7e New York Streets   shape_length name objectid number_travel_lanes shape number_park_lanes number_total_lanes width feature_code sub_feature_code source_id  geographic location map cartography transportation street center centerline road alley path

qfxy-c6k3 Municipal Parking Facilities (Queens) No_Record  transportation parking queens

2bmn-jq9v 311 Placard Complaints - 2010-Present   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 service request status all service requests

scwj-eyn6 Community Car Service Vehicles   model_year affiliated_base_name affiliated_base_license_number vin dmv_license_plate name_of_licensee license_number license_type license_expiration_date  transportation taxi limousine community car vehicle service

yrf7-4wry DOF: Cooperative Comparable Rental Income – Bronx – FY 2011/2012   comparable_rental_1_total_units comparable_rental_1_distance_from_coop_in_miles comparable_rental_1_market_value_per_sqft comparable_rental_3_total_units bronx_cooperatives_comparable_properties_boro_block_lot comparable_rental_2_neighborhood comparable_rental_2_address comparable_rental_1_full_market_value comparable_rental_2_gross_income_per_sqft comparable_rental_2_net_operating_income comparable_rental_3_distance_from_coop_in_miles bronx_cooperatives_comparable_properties_net_operating_income comparable_rental_2_expense_per_sqft comparable_rental_3_gross_income_per_sqft comparable_rental_2_market_value_per_sqft comparable_rental_3_boro_block_lot comparable_rental_1_estimated_gross_income comparable_rental_2_estimated_gross_income bronx_cooperatives_comparable_properties_estimated_expense bronx_cooperatives_comparable_properties_expense_per_sqft comparable_rental_1_address bronx_cooperatives_comparable_properties_market_value_per_sqft comparable_rental_3_building_classification comparable_rental_3_gross_sqft comparable_rental_1_gross_income_per_sqft comparable_rental_2_boro_block_lot comparable_rental_3_full_market_value comparable_rental_1_year_built bronx_cooperatives_comparable_properties_full_market_value comparable_rental_3_estimated_expense bronx_cooperatives_comparable_properties_gross_sqft comparable_rental_2_full_market_value comparable_rental_2_gross_sqft comparable_rental_3_estimated_gross_income comparable_rental_1_boro_block_lot bronx_cooperatives_comparable_properties_neighborhood comparable_rental_1_neighborhood comparable_rental_3_year_built comparable_rental_1_expense_per_sqft bronx_cooperatives_comparable_properties_year_built comparable_rental_3_address bronx_cooperatives_comparable_properties_total_units bronx_cooperatives_comparable_properties_building_classification comparable_rental_3_market_value_per_sqft comparable_rental_1_estimated_expense comparable_rental_2_building_classification comparable_rental_1_building_classification comparable_rental_2_year_built bronx_cooperatives_comparable_properties_gross_income_per_sqft comparable_rental_3_neighborhood comparable_rental_3_net_operating_income bronx_cooperatives_comparable_properties_estimated_gross_income comparable_rental_2_estimated_expense comparable_rental_1_gross_sqft bronx_cooperatives_comparable_properties_address comparable_rental_2_total_units comparable_rental_3_expense_per_sqft comparable_rental_1_net_operating_income comparable_rental_2_distance_from_coop_in_miles  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough bronx

ncbg-6agr DOF Parking Violation Codes   definition code manhattan_96th_st_below  dof parking violation code fine

y4yc-78a4 Patient Population at World Trade Center (WTC) Environmental Health Center   population year  health patient world trade center wtc 9/11

iujk-rg3n Bronx Building Permits   permit_status permittee_s_first_last_name issuance_date street_name job_type community_board city_state_zip owner_s_house_street permittee_s_license borough job_start_date self_cert owner_s_business_type residential permittee_s_license_type permit_subtype owner_s_business_name lot house permittee_s_business_name zip_code bin work_type job owner_s_first_last_name job_doc site_fill filing_status bldg_type permittee_s_phone expiration_date permit_sequence permit_type filing_date owner_s_phone block  building buildings permit permits dob building permits

q22y-8tpb franj771   city url address2 hiring company_name address jobs_url category_name  jobs tech

s79c-jgrm 2003 Campaign Contributions   c_code boroughcd purposecd strname committee intempstnm rr_ind intoccupa occupation apartment schedule sequenceno candfirst intstrno intstrnm canclass int_c_code empname intst intermname candmi candid empstrname candlast seg_ind intaptno intempst name pageno intempname intempcity refno exemptcd  finance campaign finance board cfb nyccfb campaign finance elections contributions politics campaign funding

qhpt-s5fc Staten Island New school projects (Capacity) and Capital Improvement Projects (CIP) currently under Construction.   consttype location_1 name geo_dist award boro projdesc buildingid  school construction authority sca capital improvement project current education

36hn-wea6 DYCD after-school programs: OSY Out Of School Youth Employment Programs   program_type contact_number location_1 site_name borough_community agency program grade_level_age_group  education services youth community development community development school child children after-school after-school programs programs employment internships job jobs internship young adult osy in-school youth employment
