5yay-3jd5 DOF: Summary of Neighborhood Sales for Manhattan for Class 1-, 2- and 3-Family homes - 2009   neighborhood average_sale_price number_of_sales total_no_of_properties median_sale_price type_of_home highest_sale_price lowest_sale_price  Finances The Department of Finance (DOF) maintains records for all property sales in New York City, including sales of family homes in each borough. This list is a summary of neighborhood sales for Class 1-, 2- and 3-Family homes in Manhattan in 2009. department of finance finance dof property properties neighborhoods sales neighborhood sales homes family homes class-1 class-2 class-3 borough manhattan
7s3q-rztu DOF: Summary of Neighborhood Sales in Manhattan for Class 1-, 2- and 3-Family homes - 2008   neighborhood average_sale_price number_of_sales median_sale_price type_of_home highest_sale_price lowest_sale_price  Finances The Department of Finance (DOF) maintains records for all property sales in New York City, including sales of family homes in each borough. This list is a summary of neighborhood sales for Class 1-, 2- and 3-Family homes in Manhattan in 2008.  This list includes all sales of 1-, 2-, and 3-Family Homes' from January 1st, 2008 to December 31, 2008, whose sale price is equal to or more than $150,000.  The Building Class Category for Sales is based on the Building Class at the time of the sale. Update Frequency: Annually department of finance finance dof property properties neighborhoods sales neighborhood sales homes family homes class-1 class-2 class-3 borough manhattan
dgg9-jkx8 World Trade Center (WTC) Patient Categories   total categories _of_total  Health HHC's WTC Environmental Health Center program, one of three Centers of Excellence in New York City, provides medical and mental healthcare to residents, students, workers, and passersby who may still be sick from 9/11.  This data shows the patient population of the program from 2008 to 2011. Update Frequency: As needed health patient world trade center wtc healthy living
pfys-fabf NYPL Branch Services - Bronx   _reference_transactions young_adult_attendance juvenile_attendance circulation_adult adult_program network weekly_hours_of_public_service circulation_young_adult branch _reference_transactions_juvenile outreach_services_program outreach_services_attendance _total_program _total_attendance juvenile_program _reference_transactions_adult circulation_juvenile adult_attendance circulation _reference_transactions_young_adult boro_central_library young_adult_program  Library New York Public Library (NYPL) branch services from July 2010 to June 2011(Bronx) libraries culture community recreation education bronx
gyeu-z953 School Funding by $   consttype location_1 name geo_dist award boro projdesc buildingid  Facilities and Structures New school projects (Capacity) and Capital Improvement Projects (CIP) currently under Construction. school construction authority sca capital improvement project current education
4bvt-f84g NYC Tornado - September 16, 2010   unique_key community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number park_facility_name status due_date school_address resolution_action_updated_date school_name school_city agency_name park_borough location_type complaint_type descriptor created_date school_zip  Parks and Recreation DPR complaints for tornado 311 311 service requests 2010 tornado brooklyn
saxc-u5zn 311 DSNY Important Columns   status closed_date community_board incident_address resolution_action_updated_date unique_key incident_zip agency agency_name facility_type complaint_type descriptor street_name city location created_date borough location_type address_type  Social Services All 311 Service Requests from 2010 to early March 2012. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
hh48-sxf8 Map of Multipurpose Fields   shape_length shape_area objectid area len shape parknumber  Facilities and Structures GIS Map of Multipurpose Fields in New York City Department of Parks & Recreation properties. park parks nature recreation location map cartography field multipurpose healthy living
h7s7-7pqs neighborhoods_jk   shape borough name objectid  Other GIS data: neighborhood labels as depicted in New York City: A City of Neighborhoods geographic location map cartography neighborhood historic scenic interest area of interest areas of interest dcp city planning neighborhood names gis
ubup-4t7j Farmers Market Brooklyn   distribute_health_bucks ebt market_name hours accepts_health_bucks day_s borough stellar street_address  Business and Economic Listing of NYC farmers markets. 2012 nyc market list dohmh farmers market green food health
537r-j359 Subway   shape url line name objectid  Transportation Map of NYC Subway Entrances location map cartography basemap transit transportation train subway travel entrance station
yu9n-iqyk English Language Arts (ELA) Test Results by Grade 2006-2011 - School level - All Students   level_3_4_2 category level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_4_1 year dbn number_tested level_3_2 level_4_2 level_3_4_1  Education New York City Results on the New York State English Language Arts (ELA) Tests, Grades 3 - 8 Notes: As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7. Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency. In 2007, the New York State Education Department updated its testing policy for English Language Learners: ELLs in an English Language School System for more than one year are required to take the ELA exam. Previously, ELLs in an English Language School System for less than 3 years were exempt from taking the ELA exam. lifelong learning
